rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
140,10.658284945749438,defocus,defocus_+0.600waves,0.5270453032193054,1.1791624539084307,0.43134712208553583,0.9999998708017088,0.9999999900144821,0.39029468566734216,0.37738902867731366,"{""defocus_waves"": 0.6000000000000001}"
141,10.713198318065757,vertical_input_dip,vertical_input_dip_d0.450_s0.700mm,0.597004062987582,0.5331221530441475,0.3474839398853859,0.9999999980713782,0.9999999753425758,0.23800941724416655,0.3581179443287446,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 0.7}"
142,10.737224062122053,defocus,defocus_+1.000waves,0.9527087161165292,1.2809845632082135,0.2928392198908346,0.9999999221617394,0.9999999573396823,0.1963688340980166,0.1628486641571149,"{""defocus_waves"": 1.0}"
143,10.828133736236056,HG20_mix,HG20_mix_-0.100,1.0963142583275005,1.1490965771415644,0.11120527083628595,1.0000000011807324,1.0000000037110648,0.2579177297239567,0.21843092789435076,"{""hg20_coefficient"": -0.09999999999999998}"
144,10.894531897990202,vertical_input_dip,vertical_input_dip_d0.450_s1.050mm,0.5903100835950655,0.5287179288878192,0.35286797250645585,1.0000000002298572,0.999999973582914,0.2257794847483905,0.3647134948241305,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
145,11.604123341990897,center_dip,center_dip_d0.750_s1.750mm,0.503818563414536,0.5578885507067831,0.39913936604284833,1.0000000198621584,0.9999999793803848,0.2120545932557645,0.365242215000252,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 1.75}"
146,11.652034106842134,HG02_mix,HG02_mix_-0.200,1.2040127048762619,1.00108703050475,0.1689591198974938,0.9999999789986506,0.9999999910129609,0.3841631476870484,0.3061310006083201,"{""hg02_coefficient"": -0.19999999999999996}"
147,11.94640910211018,center_dip,center_dip_d0.750_s2.100mm,0.47481846016753537,0.5668851245007693,0.41143480499970253,1.0000000174613113,0.9999999829549167,0.2341943507770083,0.35161356342248423,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 2.1}"
148,12.038904182497147,HG02_mix,HG02_mix_+0.700,0.4090544827403785,0.9959137267154438,0.5814429735902698,1.0000000670588098,1.0000000142238417,0.4429877761250657,0.27069688686752374,"{""hg02_coefficient"": 0.7000000000000002}"
149,12.680231525234634,vertical_input_dip,vertical_input_dip_d0.750_s0.350mm,0.6021940724807808,0.4767579970275804,0.4790502978469212,1.000000000530879,0.9999999615797711,0.3339837161895219,0.3525439887430248,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 0.35}"
