x_m,intensity_norm,target
-0.000775,1.58074733101943e-11,0
-0.0007725,2.07127650990155e-11,0
-0.00077,1.61942320722083e-11,0
-0.0007675,6.33578259854447e-12,0
-0.000765,1.714330281877e-13,0
-0.0007625,3.02777759291583e-12,0
-0.00076,1.13797139539715e-11,0
-0.0007575,1.63720895811021e-11,0
-0.000755,1.271078907238e-11,0
-0.0007525,4.19825389753975e-12,0
-0.00075,2.59059707408197e-13,0
-0.0007475,6.59127687015896e-12,0
-0.000745,1.90520171439688e-11,0
-0.0007425,2.70255468644153e-11,0
-0.00074,2.33684557315929e-11,0
-0.0007375,1.14229310796648e-11,0
-0.000735,2.13688936534512e-12,0
-0.0007325,3.80132671824917e-12,0
-0.00073,1.41952594030134e-11,0
-0.0007275,2.28030930683262e-11,0
-0.000725,2.10843317675388e-11,0
-0.0007225,1.0860484833828e-11,0
-0.00072,2.55900797154239e-12,0
-0.0007175,4.89053060303833e-12,0
-0.000715,1.6030943273556e-11,0
-0.0007125,2.5120656526137e-11,0
-0.00071,2.28799629215874e-11,0
-0.0007075,1.10429793776487e-11,0
-0.000705,1.15875219528553e-12,0
-0.0007025,3.54930167645227e-12,0
-0.0007,1.70049369730451e-11,0
-0.0006975,2.94467659403713e-11,0
-0.000695,2.93223152679683e-11,0
-0.0006925,1.69198608389467e-11,0
-0.00069,4.49935501140046e-12,0
-0.0006875,4.73676925637032e-12,0
-0.000685,1.83877582894684e-11,0
-0.0006825,3.31495073991433e-11,0
-0.00068,3.51176045723934e-11,0
-0.0006775,2.20408084367062e-11,0
-0.000675,5.61862845223965e-12,0
-0.0006725,4.77824000374021e-13,0
-0.00067,1.0317125371149e-11,0
-0.0006675,2.45596519779649e-11,0
-0.000665,2.87805995401303e-11,0
-0.0006625,1.88227942361899e-11,0
-0.00066,4.85551910176912e-12,0
-0.0006575,1.35648757185261e-12,0
-0.000655,1.27486557779261e-11,0
-0.0006525,2.87823325942416e-11,0
-0.00065,3.43296463324462e-11,0
-0.0006475,2.41328511199677e-11,0
-0.000645,8.04794584189986e-12,0
-0.0006425,1.50038044542736e-12,0
-0.00064,1.03852051442107e-11,0
-0.0006375,2.52614747226055e-11,0
-0.000635,3.07183577007563e-11,0
-0.0006325,2.08479743607423e-11,0
-0.00063,5.52354403149467e-12,0
-0.0006275,9.94261337401987e-13,0
-0.000625,1.37486028889102e-11,0
-0.0006225,3.3512107425614e-11,0
-0.00062,4.25992211581385e-11,0
-0.0006175,3.28429229672078e-11,0
-0.000615,1.36383084598938e-11,0
-0.0006125,3.03471710014151e-12,0
-0.00061,1.03363448788176e-11,0
-0.0006075,2.71681365271891e-11,0
-0.000605,3.58842483649722e-11,0
-0.0006025,2.7209583920055e-11,0
-0.0006,9.74111466224919e-12,0
-0.0005975,1.71067874737576e-12,0
-0.000595,1.2852084643354e-11,0
-0.0005925,3.42213130632432e-11,0
-0.00059,4.63084201092403e-11,0
-0.0005875,3.78403546204004e-11,0
-0.000585,1.68965769658123e-11,0
-0.0005825,3.20230892492882e-12,0
-0.00058,8.9162901046397e-12,0
-0.0005775,2.67842566590273e-11,0
-0.000575,3.75371317804968e-11,0
-0.0005725,2.94309690402985e-11,0
-0.00057,1.05204584348092e-11,0
-0.0005675,1.09002483674251e-12,0
-0.000565,1.32941460425827e-11,0
-0.0005625,3.81694658612082e-11,0
-0.00056,5.34380946159883e-11,0
-0.0005575,4.50739514369779e-11,0
-0.000555,2.15191764815454e-11,0
-0.0005525,6.04666013590612e-12,0
-0.00055,1.41376838823907e-11,0
-0.0005475,3.79695874286666e-11,0
-0.000545,5.37310859577414e-11,0
-0.0005425,4.51524778734592e-11,0
-0.00054,2.01715149212714e-11,0
-0.0005375,3.75536321605827e-12,0
-0.000535,1.32525462280348e-11,0
-0.0005325,4.04636690654438e-11,0
-0.00053,5.88126809152828e-11,0
-0.0005275,4.94820011368529e-11,0
-0.000525,2.10029764570177e-11,0
-0.0005225,2.21641404428513e-12,0
-0.00052,1.43428137724126e-11,0
-0.0005175,4.9131160634955e-11,0
-0.000515,7.52521578018991e-11,0
-0.0005125,6.79490837217452e-11,0
-0.00051,3.35943420230303e-11,0
-0.0005075,4.64904114590037e-12,0
-0.000505,8.85630021209052e-12,0
-0.0005025,4.21270798357324e-11,0
-0.0005,7.19604160562039e-11,0
-0.0004975,6.89413713026947e-11,0
-0.000495,3.59951970908586e-11,0
-0.0004925,6.34212311847249e-12,0
-0.00049,1.12357606978674e-11,0
-0.0004875,4.86270972439484e-11,0
-0.000485,8.39944374635125e-11,0
-0.0004825,8.3591463823028e-11,0
-0.00048,4.80610409313489e-11,0
-0.0004775,1.28782293304214e-11,0
-0.000475,1.40068268706745e-11,0
-0.0004725,5.18590052591524e-11,0
-0.00047,8.96031753412557e-11,0
-0.0004675,8.89065531829837e-11,0
-0.000465,4.88370288486878e-11,0
-0.0004625,9.01791711983121e-12,0
-0.00046,1.21749738616727e-11,0
-0.0004575,6.15474605437793e-11,0
-0.000455,1.15306674791277e-10,0
-0.0004525,1.25137176077399e-10,0
-0.00045,8.26513608863105e-11,0
-0.0004475,2.82275241069834e-11,0
-0.000445,1.24901108243481e-11,0
-0.0004425,4.72027791151824e-11,0
-0.00044,9.39209414406867e-11,0
-0.0004375,1.02599382348189e-10,0
-0.000435,6.2820663459063e-11,0
-0.0004325,1.63739964351125e-11,0
-0.00043,1.68506862498005e-11,0
-0.0004275,7.47409926364934e-11,0
-0.000425,1.42929735453878e-10,0
-0.0004225,1.59487708883763e-10,0
-0.00042,1.07946420019497e-10,0
-0.0004175,3.57855289007293e-11,0
-0.000415,1.07726725115251e-11,0
-0.0004125,5.57507755273927e-11,0
-0.00041,1.25558684317147e-10,0
-0.0004075,1.50362250673485e-10,0
-0.000405,1.04515168115041e-10,0
-0.0004025,3.31680623366468e-11,0
-0.0004,8.63399151924934e-12,0
-0.0003975,5.79130447046482e-11,0
-0.000395,1.33476844322559e-10,0
-0.0003925,1.58932685491355e-10,0
-0.00039,1.0698725580405e-10,0
-0.0003875,3.22136759916485e-11,0
-0.000385,2.24797879781112e-11,0
-0.0003825,1.12747909397771e-10,0
-0.00038,2.45137792219343e-10,0
-0.0003775,3.17500927292433e-10,0
-0.000375,2.7702692489089e-10,0
-0.0003725,1.69140434859771e-10,0
-0.00037,9.29895581984605e-11,0
-0.0003675,1.05816596562173e-10,0
-0.000365,1.70492493794679e-10,0
-0.0003625,1.99826852878639e-10,0
-0.00036,1.5505545634812e-10,0
-0.0003575,9.89583294793551e-11,0
-0.000355,1.46112380710614e-10,0
-0.0003525,3.56391203968971e-10,0
-0.00035,6.80914473492063e-10,0
-0.0003475,1.02493833993514e-09,0
-0.000345,1.37711741640177e-09,0
-0.0003425,1.88002752917132e-09,0
-0.00034,2.76056692369395e-09,0
-0.0003375,4.16637349511088e-09,0
-0.000335,6.04756333453483e-09,0
-0.0003325,8.19276888584336e-09,0
-0.00033,1.04025780030817e-08,0
-0.0003275,1.26817980826643e-08,0
-0.000325,1.53485758344249e-08,0
-0.0003225,1.90670027087314e-08,0
-0.00032,2.4888985837777e-08,0
-0.0003175,3.43494136804742e-08,0
-0.000315,4.95362388581132e-08,0
-0.0003125,7.2996896534017e-08,0
-0.00031,1.07449073874696e-07,0
-0.0003075,1.55485510081281e-07,0
-0.000305,2.19617960078126e-07,0
-0.0003025,3.02941680815003e-07,0
-0.0003,4.10438665115202e-07,0
-0.0002975,5.50660911955501e-07,0
-0.000295,7.37440046381505e-07,0
-0.0002925,9.91405039305696e-07,0
-0.00029,1.34134435019734e-06,0
-0.0002875,1.8256853042623e-06,0
-0.000285,2.494551302613e-06,0
-0.0002825,3.413059188895e-06,0
-0.00028,4.6667462728315e-06,0
-0.0002775,6.37012616057796e-06,0
-0.000275,8.67916105628061e-06,0
-0.0002725,1.18078941733853e-05,0
-0.00027,1.60489716973268e-05,0
-0.0002675,2.17979263756818e-05,0
-0.000265,2.95823979461619e-05,0
-0.0002625,4.00999085573633e-05,0
-0.00026,5.42707427471643e-05,0
-0.0002575,7.33149008111899e-05,0
-0.000255,9.8863134978687e-05,0
-0.0002525,0.000133111409267531,0
-0.00025,0.000179026128778673,0
-0.0002475,0.000240605256638296,0
-0.000245,0.000323199664992664,0
-0.0002425,0.00043390169367982,0
-0.00024,0.000582015347285552,0
-0.0002375,0.000779634587040819,0
-0.000235,0.00104236974509304,0
-0.0002325,0.0013902713656071,0
-0.00023,0.00184899877661778,0
-0.0002275,0.0024512625163934,0
-0.000225,0.00323853600707549,0
-0.0002225,0.00426299037976014,0
-0.00022,0.00558957014039511,0
-0.0002175,0.00729810888878543,0
-0.000215,0.00948538760282593,0
-0.0002125,0.0122670526470464,0
-0.00021,0.0157793121660378,0
-0.0002075,0.0201802891604265,0
-0.000205,0.0256508120925922,0
-0.0002025,0.0323942855810527,0
-0.0002,0.0406351587436497,0
-0.0001975,0.0506154740025018,0
-0.000195,0.0625890981822165,0
-0.0001925,0.0768135180793486,0
-0.00019,0.0935394529050978,0
-0.0001875,0.112998864330826,0
-0.000185,0.135392101350415,0
-0.0001825,0.160874851840693,0
-0.00018,0.189545362736349,0
-0.0001775,0.221432217110491,0
-0.000175,0.256483007242343,0
-0.0001725,0.294554588765126,0
-0.00017,0.335406118336065,0
-0.0001675,0.378696476911994,0
-0.000165,0.423987647535539,0
-0.0001625,0.470754991143355,1
-0.00016,0.518404262708814,1
-0.0001575,0.566294002915378,1
-0.000155,0.613761082800971,1
-0.0001525,0.660146981308185,1
-0.00015,0.70482284080532,1
-0.0001475,0.74721216515309,1
-0.000145,0.786810745918783,1
-0.0001425,0.823203671339479,1
-0.00014,0.856079022059773,1
-0.0001375,0.885237333703047,1
-0.000135,0.910595526812205,1
-0.0001325,0.932184129825844,1
-0.00013,0.950137361920729,1
-0.0001275,0.964676805614308,1
-0.000125,0.976090580656776,1
-0.0001225,0.98471070701378,1
-0.00012,0.990891453117357,1
-0.0001175,0.994990898604124,1
-0.000115,0.997356923560112,1
-0.0001125,0.998317716377269,1
-0.00011,0.998176001967913,1
-0.0001075,0.997205740582328,1
-0.000105,0.995650075386613,1
-0.0001025,0.993719703606171,1
-0.0001,0.991591410131642,1
-9.75e-05,0.989407017838122,1
-9.5e-05,0.98727331036734,1
-9.25e-05,0.985263496701338,1
-9e-05,0.98342053750684,1
-8.75e-05,0.981762244200803,1
-8.5e-05,0.980287634865274,1
-8.25e-05,0.978983721828758,1
-8e-05,0.977831804478662,1
-7.75e-05,0.976812471379215,1
-7.5e-05,0.975908833008332,1
-7.25e-05,0.975107913995862,1
-7e-05,0.974400515091815,1
-6.75e-05,0.973780109490974,1
-6.5e-05,0.973241410493217,1
-6.25e-05,0.97277914228251,1
-6e-05,0.972387320538041,1
-5.75e-05,0.972059091720011,1
-5.5e-05,0.971786974152244,1
-5.25e-05,0.971563246048345,1
-5e-05,0.971380247681155,1
-4.75e-05,0.97123047793926,1
-4.5e-05,0.971106513712138,1
-4.25e-05,0.971000901810859,1
-4e-05,0.970906219283783,1
-3.75e-05,0.970815449635254,1
-3.5e-05,0.970722695187705,1
-3.25e-05,0.970624085643735,1
-3e-05,0.97051861114454,1
-2.75e-05,0.970408559804853,1
-2.5e-05,0.970299302735075,1
-2.25e-05,0.970198333101658,1
-2e-05,0.970113682872443,1
-1.75e-05,0.970052044308807,1
-1.5e-05,0.970017047937676,1
-1.25e-05,0.970008152270473,1
-1e-05,0.9700204753541,1
-7.5e-06,0.970045673168476,1
-5e-06,0.970073702392299,1
-2.5e-06,0.970095066693475,1
0,0.970103003577079,1
2.5e-06,0.970095066693475,1
5e-06,0.970073702392299,1
7.5e-06,0.970045673168476,1
1e-05,0.9700204753541,1
1.25e-05,0.970008152270473,1
1.5e-05,0.970017047937676,1
1.75e-05,0.970052044308807,1
2e-05,0.970113682872443,1
2.25e-05,0.970198333101658,1
2.5e-05,0.970299302735075,1
2.75e-05,0.970408559804853,1
3e-05,0.97051861114454,1
3.25e-05,0.970624085643735,1
3.5e-05,0.970722695187704,1
3.75e-05,0.970815449635254,1
4e-05,0.970906219283783,1
4.25e-05,0.971000901810859,1
4.5e-05,0.971106513712138,1
4.75e-05,0.97123047793926,1
5e-05,0.971380247681155,1
5.25e-05,0.971563246048345,1
5.5e-05,0.971786974152244,1
5.75e-05,0.97205909172001,1
6e-05,0.972387320538041,1
6.25e-05,0.97277914228251,1
6.5e-05,0.973241410493217,1
6.75e-05,0.973780109490974,1
7e-05,0.974400515091815,1
7.25e-05,0.975107913995862,1
7.5e-05,0.975908833008332,1
7.75e-05,0.976812471379215,1
8e-05,0.977831804478662,1
8.25e-05,0.978983721828758,1
8.5e-05,0.980287634865274,1
8.75e-05,0.981762244200803,1
9e-05,0.98342053750684,1
9.25e-05,0.985263496701338,1
9.5e-05,0.98727331036734,1
9.75e-05,0.989407017838122,1
0.0001,0.991591410131641,1
0.0001025,0.993719703606171,1
0.000105,0.995650075386614,1
0.0001075,0.997205740582328,1
0.00011,0.998176001967913,1
0.0001125,0.998317716377269,1
0.000115,0.997356923560112,1
0.0001175,0.994990898604124,1
0.00012,0.990891453117357,1
0.0001225,0.98471070701378,1
0.000125,0.976090580656776,1
0.0001275,0.964676805614308,1
0.00013,0.950137361920729,1
0.0001325,0.932184129825844,1
0.000135,0.910595526812205,1
0.0001375,0.885237333703047,1
0.00014,0.856079022059773,1
0.0001425,0.823203671339479,1
0.000145,0.786810745918783,1
0.0001475,0.74721216515309,1
0.00015,0.70482284080532,1
0.0001525,0.660146981308185,1
0.000155,0.613761082800971,1
0.0001575,0.566294002915378,1
0.00016,0.518404262708814,1
0.0001625,0.470754991143355,1
0.000165,0.423987647535539,0
0.0001675,0.378696476911994,0
0.00017,0.335406118336065,0
0.0001725,0.294554588765126,0
0.000175,0.256483007242343,0
0.0001775,0.221432217110491,0
0.00018,0.189545362736349,0
0.0001825,0.160874851840693,0
0.000185,0.135392101350415,0
0.0001875,0.112998864330826,0
0.00019,0.0935394529050978,0
0.0001925,0.0768135180793486,0
0.000195,0.0625890981822165,0
0.0001975,0.0506154740025018,0
0.0002,0.0406351587436497,0
0.0002025,0.0323942855810526,0
0.000205,0.0256508120925922,0
0.0002075,0.0201802891604265,0
0.00021,0.0157793121660378,0
0.0002125,0.0122670526470464,0
0.000215,0.00948538760282593,0
0.0002175,0.00729810888878544,0
0.00022,0.00558957014039512,0
0.0002225,0.00426299037976013,0
0.000225,0.00323853600707549,0
0.0002275,0.0024512625163934,0
0.00023,0.00184899877661778,0
0.0002325,0.00139027136560709,0
0.000235,0.00104236974509304,0
0.0002375,0.000779634587040815,0
0.00024,0.000582015347285553,0
0.0002425,0.00043390169367982,0
0.000245,0.000323199664992664,0
0.0002475,0.000240605256638294,0
0.00025,0.000179026128778671,0
0.0002525,0.000133111409267531,0
0.000255,9.88631349786892e-05,0
0.0002575,7.33149008111902e-05,0
0.00026,5.42707427471665e-05,0
0.0002625,4.00999085573631e-05,0
0.000265,2.95823979461621e-05,0
0.0002675,2.1797926375682e-05,0
0.00027,1.60489716973263e-05,0
0.0002725,1.18078941733851e-05,0
0.000275,8.67916105628096e-06,0
0.0002775,6.3701261605781e-06,0
0.00028,4.66674627283136e-06,0
0.0002825,3.41305918889496e-06,0
0.000285,2.49455130261294e-06,0
0.0002875,1.82568530426229e-06,0
0.00029,1.3413443501974e-06,0
0.0002925,9.91405039305601e-07,0
0.000295,7.37440046381384e-07,0
0.0002975,5.50660911955514e-07,0
0.0003,4.10438665115305e-07,0
0.0003025,3.02941680815071e-07,0
0.000305,2.19617960078114e-07,0
0.0003075,1.55485510081272e-07,0
0.00031,1.07449073874672e-07,0
0.0003125,7.29968965340148e-08,0
0.000315,4.95362388580985e-08,0
0.0003175,3.4349413680495e-08,0
0.00032,2.4888985837777e-08,0
0.0003225,1.9067002708754e-08,0
0.000325,1.53485758344338e-08,0
0.0003275,1.26817980826757e-08,0
0.00033,1.04025780030841e-08,0
0.0003325,8.19276888584211e-09,0
0.000335,6.04756333453734e-09,0
0.0003375,4.16637349510735e-09,0
0.00034,2.76056692368695e-09,0
0.0003425,1.88002752916715e-09,0
0.000345,1.37711741640279e-09,0
0.0003475,1.02493833993877e-09,0
0.00035,6.80914473490581e-10,0
0.0003525,3.56391203967562e-10,0
0.000355,1.46112380711186e-10,0
0.0003575,9.89583294796546e-11,0
0.00036,1.5505545634866e-10,0
0.0003625,1.99826852878269e-10,0
0.000365,1.70492493795409e-10,0
0.0003675,1.05816596560808e-10,0
0.00037,9.29895581983607e-11,0
0.0003725,1.69140434860543e-10,0
0.000375,2.77026924890478e-10,0
0.0003775,3.17500927294246e-10,0
0.00038,2.45137792221432e-10,0
0.0003825,1.12747909399026e-10,0
0.000385,2.24797879777734e-11,0
0.0003875,3.22136759918621e-11,0
0.00039,1.06987255804246e-10,0
0.0003925,1.58932685490698e-10,0
0.000395,1.33476844321615e-10,0
0.0003975,5.79130447045441e-11,0
0.0004,8.63399151940252e-12,0
0.0004025,3.31680623372845e-11,0
0.000405,1.04515168115118e-10,0
0.0004075,1.5036225067215e-10,0
0.00041,1.25558684315671e-10,0
0.0004125,5.57507755274525e-11,0
0.000415,1.07726725114483e-11,0
0.0004175,3.57855289013346e-11,0
0.00042,1.07946420019478e-10,0
0.0004225,1.59487708884559e-10,0
0.000425,1.42929735454544e-10,0
0.0004275,7.47409926373401e-11,0
0.00043,1.68506862498784e-11,0
0.0004325,1.63739964350391e-11,0
0.000435,6.28206634580554e-11,0
0.0004375,1.02599382348835e-10,0
0.00044,9.39209414405094e-11,0
0.0004425,4.72027791144632e-11,0
0.000445,1.24901108238323e-11,0
0.0004475,2.82275241066572e-11,0
0.00045,8.26513608861946e-11,0
0.0004525,1.25137176075684e-10,0
0.000455,1.15306674791327e-10,0
0.0004575,6.15474605440976e-11,0
0.00046,1.21749738615815e-11,0
0.0004625,9.01791711946103e-12,0
0.000465,4.88370288484966e-11,0
0.0004675,8.89065531834748e-11,0
0.00047,8.96031753413657e-11,0
0.0004725,5.18590052606541e-11,0
0.000475,1.40068268704271e-11,0
0.0004775,1.28782293305271e-11,0
0.00048,4.80610409313489e-11,0
0.0004825,8.35914638239306e-11,0
0.000485,8.3994437464385e-11,0
0.0004875,4.86270972431685e-11,0
0.00049,1.12357606978372e-11,0
0.0004925,6.34212311849597e-12,0
0.000495,3.59951970906724e-11,0
0.0004975,6.89413713026146e-11,0
0.0005,7.19604160549338e-11,0
0.0005025,4.21270798357032e-11,0
0.000505,8.85630021191313e-12,0
0.0005075,4.64904114616321e-12,0
0.00051,3.35943420231767e-11,0
0.0005125,6.79490837210099e-11,0
0.000515,7.5252157802858e-11,0
0.0005175,4.91311606341554e-11,0
0.00052,1.43428137720262e-11,0
0.0005225,2.21641404451947e-12,0
0.000525,2.10029764570352e-11,0
0.0005275,4.94820011372307e-11,0
0.00053,5.88126809159582e-11,0
0.0005325,4.04636690651524e-11,0
0.000535,1.32525462282676e-11,0
0.0005375,3.75536321606477e-12,0
0.00054,2.01715149212349e-11,0
0.0005425,4.51524778725779e-11,0
0.000545,5.37310859580359e-11,0
0.0005475,3.79695874283651e-11,0
0.00055,1.41376838821539e-11,0
0.0005525,6.04666013613778e-12,0
0.000555,2.15191764825689e-11,0
0.0005575,4.50739514369605e-11,0
0.00056,5.34380946151547e-11,0
0.0005625,3.81694658617562e-11,0
0.000565,1.32941460432113e-11,0
0.0005675,1.09002483689885e-12,0
0.00057,1.05204584347451e-11,0
0.0005725,2.94309690402137e-11,0
0.000575,3.75371317801612e-11,0
0.0005775,2.67842566586137e-11,0
0.00058,8.91629010460606e-12,0
0.0005825,3.20230892493214e-12,0
0.000585,1.68965769661916e-11,0
0.0005875,3.78403546198353e-11,0
0.00059,4.63084201088073e-11,0
0.0005925,3.42213130644034e-11,0
0.000595,1.28520846437091e-11,0
0.0005975,1.71067874744888e-12,0
0.0006,9.74111466248953e-12,0
0.0006025,2.72095839199172e-11,0
0.000605,3.58842483647552e-11,0
0.0006075,2.7168136526485e-11,0
0.00061,1.03363448789775e-11,0
0.0006125,3.03471710046649e-12,0
0.000615,1.36383084603862e-11,0
0.0006175,3.2842922967268e-11,0
0.00062,4.2599221157908e-11,0
0.0006225,3.35121074257361e-11,0
0.000625,1.37486028886905e-11,0
0.0006275,9.94261337346344e-13,0
0.00063,5.52354403131822e-12,0
0.0006325,2.08479743607585e-11,0
0.000635,3.07183576998858e-11,0
0.0006375,2.52614747230578e-11,0
0.00064,1.03852051442107e-11,0
0.0006425,1.50038044538548e-12,0
0.000645,8.04794584171047e-12,0
0.0006475,2.41328511194844e-11,0
0.00065,3.43296463324451e-11,0
0.0006525,2.87823325933878e-11,0
0.000655,1.27486557782779e-11,0
0.0006575,1.3564875719725e-12,0
0.00066,4.8555191021408e-12,0
0.0006625,1.88227942361929e-11,0
0.000665,2.8780599540225e-11,0
0.0006675,2.45596519790319e-11,0
0.00067,1.03171253712958e-11,0
0.0006725,4.77824000407819e-13,0
0.000675,5.61862845216065e-12,0
0.0006775,2.20408084364986e-11,0
0.00068,3.51176045714884e-11,0
0.0006825,3.31495073985256e-11,0
0.000685,1.83877582893062e-11,0
0.0006875,4.73676925664959e-12,0
0.00069,4.49935501112621e-12,0
0.0006925,1.69198608393816e-11,0
0.000695,2.93223152685963e-11,0
0.0006975,2.94467659404743e-11,0
0.0007,1.70049369735142e-11,0
0.0007025,3.54930167655265e-12,0
0.000705,1.158752195129e-12,0
0.0007075,1.10429793776114e-11,0
0.00071,2.28799629218563e-11,0
0.0007125,2.5120656525529e-11,0
0.000715,1.6030943273427e-11,0
0.0007175,4.89053060284484e-12,0
0.00072,2.55900797170492e-12,0
0.0007225,1.08604848344577e-11,0
0.000725,2.10843317673159e-11,0
0.0007275,2.28030930692763e-11,0
0.00073,1.41952594030729e-11,0
0.0007325,3.80132671845041e-12,0
0.000735,2.13688936518814e-12,0
0.0007375,1.14229310800179e-11,0
0.00074,2.33684557311482e-11,0
0.0007425,2.70255468646897e-11,0
0.000745,1.90520171441977e-11,0
0.0007475,6.59127687002941e-12,0
0.00075,2.59059707445001e-13,0
0.0007525,4.19825389736202e-12,0
0.000755,1.2710789072374e-11,0
0.0007575,1.63720895808397e-11,0
0.00076,1.13797139535637e-11,0
0.0007625,3.0277775927568e-12,0
0.000765,1.71433028199947e-13,0
0.0007675,6.33578259858552e-12,0
0.00077,1.61942320723366e-11,0
0.0007725,2.07127650991988e-11,0
0.000775,1.58074733101383e-11,0
0.0007775,6.11436808564533e-12,0
0.00078,3.94874172164099e-13,0
0.0007825,3.21582614083295e-12,0
0.000785,1.09489763359064e-11,0
0.0007875,1.57097093569873e-11,0
0.00079,1.31146481179682e-11,0
0.0007925,6.24671017069761e-12,0
0.000795,2.19023678712339e-12,0
0.0007975,4.83651161086996e-12,0
0.0008,1.11385806360206e-11,0
0.0008025,1.43650776252547e-11,0
0.000805,1.09261108086714e-11,0
0.0008075,3.93095353936855e-12,0
0.00081,2.93508240293251e-14,0
0.0008125,2.78980061618356e-12,0
0.000815,9.22422632685556e-12,0
0.0008175,1.28479717899101e-11,0
0.00082,1.01551934147397e-11,0
0.0008225,4.05419266640355e-12,0
0.000825,8.86630612713113e-13,0
0.0008275,4.03703088017873e-12,0
0.00083,1.0500100333071e-11,0
0.0008325,1.38243547125663e-11,0
0.000835,1.05353575621479e-11,0
0.0008375,3.69234624826388e-12,0
0.00084,3.10887409393406e-14,0
0.0008425,3.43343547848486e-12,0
0.000845,1.10764846859237e-11,0
0.0008475,1.60268448932436e-11,0
0.00085,1.37950577735527e-11,0
0.0008525,6.54121558196245e-12,0
0.000855,9.20994959661878e-13,0
0.0008575,1.71358168260017e-12,0
0.00086,7.39775695603668e-12,0
0.0008625,1.18748880878437e-11,0
0.000865,1.0548998622004e-11,0
0.0008675,4.79984737246654e-12,0
0.00087,5.34918029873076e-13,0
0.0008725,2.30859262029201e-12,0
0.000875,8.78451108113325e-12,0
0.0008775,1.39579179937181e-11,0
0.00088,1.29287599673531e-11,0
0.0008825,6.61461227520795e-12,0
0.000885,8.59472357488561e-13,0
0.0008875,8.40654046301257e-13,0
0.00089,6.19477733210164e-12,0
0.0008925,1.15261684074465e-11,0
0.000895,1.17208127168503e-11,0
0.0008975,6.87294726834157e-12,0
0.0009,2.07981728555514e-12,0
0.0009025,2.375801151555e-12,0
0.000905,7.76851846948764e-12,0
0.0009075,1.3189805810848e-11,0
0.00091,1.33850901338044e-11,0
0.0009125,7.99963205981656e-12,0
0.000915,1.96191011740316e-12,0
0.0009175,8.12939260986342e-13,0
0.00092,5.46925790400739e-12,0
0.0009225,1.14029660108093e-11,0
0.000925,1.2962445130951e-11,0
0.0009275,8.67601355724811e-12,0
0.00093,2.53004724784917e-12,0
0.0009325,1.18316396241732e-13,0
0.000935,3.4110810265134e-12,0
0.0009375,9.07526809270423e-12,0
0.00094,1.17772993194174e-11,0
0.0009425,9.17306832115245e-12,0
0.000945,3.84719527913916e-12,0
0.0009475,5.52476028755199e-13,0
0.00095,1.61827944937158e-12,0
0.0009525,4.99096670201929e-12,0
0.000955,6.63357367888568e-12,0
0.0009575,4.73267962998839e-12,0
0.00096,1.50867058481971e-12,0
0.0009625,9.06045128304515e-13,0
0.000965,4.52492217632573e-12,0
0.0009675,9.83843655421205e-12,0
0.00097,1.24487303428992e-11,0
0.0009725,1.01799905205163e-11,0
0.000975,5.05760522079179e-12,0
0.0009775,1.32346275379685e-12,0
0.00098,1.47549505122338e-12,0
0.0009825,4.15333180286808e-12,0
0.000985,5.80334715642242e-12,0
0.0009875,4.36098329367239e-12,0
0.00099,1.29790051265316e-12,0
0.0009925,7.54135722637523e-14,0
0.000995,2.59592661782138e-12,0
0.0009975,7.16937622084014e-12,0
0.001,9.9837480979e-12,0
0.0010025,8.64097391326016e-12,0
0.001005,4.3469704607645e-12,0
0.0010075,6.99796909779826e-13,0
0.00101,3.18990651670009e-13,0
0.0010125,2.57680658861162e-12,0
0.001015,4.52172368924029e-12,0
0.0010175,3.94617367758486e-12,0
0.00102,1.53045306425721e-12,0
0.0010225,1.18961495495104e-14,0
0.001025,1.30599836734242e-12,0
0.0010275,4.49326506786177e-12,0
0.00103,6.66917119522888e-12,0
0.0010325,5.79572903859929e-12,0
0.001035,2.7270223585057e-12,0
0.0010375,4.15549878527073e-13,0
0.00104,1.08079845598259e-12,0
0.0010425,4.09829525614628e-12,0
0.001045,6.63329458199849e-12,0
0.0010475,6.35787308996069e-12,0
0.00105,3.59758977481738e-12,0
0.0010525,8.74250186757491e-13,0
0.001055,3.85895657273621e-13,0
0.0010575,1.94670012137879e-12,0
0.00106,3.38030125822229e-12,0
0.0010625,2.89115947358212e-12,0
0.001065,9.87962782687037e-13,0
0.0010675,1.11986744372849e-14,0
0.00107,1.72345852552214e-12,0
0.0010725,5.36560727677868e-12,0
0.001075,8.14820822512853e-12,0
0.0010775,7.76691908649624e-12,0
0.00108,4.54123256130563e-12,0
0.0010825,1.12268881523997e-12,0
0.001085,5.70735512904235e-14,0
0.0010875,1.53474921993329e-12,0
0.00109,3.44309719568183e-12,0
0.0010925,3.58514558850138e-12,0
0.001095,1.85251286368562e-12,0
0.0010975,2.44212581814324e-13,0
0.0011,7.69353125804119e-13,0
0.0011025,3.34379126992467e-12,0
0.001105,5.77232878997733e-12,0
0.0011075,5.84279331038672e-12,0
0.00111,3.48248155991623e-12,0
0.0011125,8.6629937642109e-13,0
0.001115,3.63886405997817e-13,0
0.0011175,2.31037476550098e-12,0
0.00112,4.74316938243017e-12,0
0.0011225,5.32877218434699e-12,0
0.001125,3.58923493913699e-12,0
0.0011275,1.27902103436764e-12,0
0.00113,5.90425398374289e-13,0
0.0011325,1.98271772235298e-12,0
0.001135,3.77587997684188e-12,0
