y_m,intensity_norm,target
-0.0017425,7.64398003123248e-13,0
-0.00174,4.71503171118621e-13,0
-0.0017375,1.42596286907307e-13,0
-0.001735,1.5144098477191e-13,0
-0.0017325,5.74036032491276e-13,0
-0.00173,1.09806674493313e-12,0
-0.0017275,1.29884325031622e-12,0
-0.001725,1.02996192155729e-12,0
-0.0017225,5.66102639878591e-13,0
-0.00172,3.64528083741504e-13,0
-0.0017175,6.63041321206206e-13,0
-0.001715,1.27604774680769e-12,0
-0.0017125,1.75965481745624e-12,0
-0.00171,1.78036358462887e-12,0
-0.0017075,1.35588806406905e-12,0
-0.001705,7.81414277772359e-13,0
-0.0017025,3.52240995573878e-13,0
-0.0017,1.5549450770547e-13,0
-0.0016975,9.35800901655829e-14,0
-0.001695,5.65244494866757e-14,0
-0.0016925,3.44452247988527e-14,0
-0.00169,6.71888178317901e-14,0
-0.0016875,1.30980304256987e-13,0
-0.001685,1.32942862550947e-13,0
-0.0016825,4.62470961791232e-14,0
-0.00168,2.76885916695724e-14,0
-0.0016775,3.38582668675983e-13,0
-0.001675,1.08574996033172e-12,0
-0.0016725,2.01905023790892e-12,0
-0.00167,2.62295079083564e-12,0
-0.0016675,2.48619048682126e-12,0
-0.001665,1.65399543036288e-12,0
-0.0016625,6.41275748011448e-13,0
-0.00166,6.39147749924297e-14,0
-0.0016575,1.84182759419327e-13,0
-0.001655,7.49219227263596e-13,0
-0.0016525,1.2443808690397e-12,0
-0.00165,1.32108143088877e-12,0
-0.0016475,1.02509455227524e-12,0
-0.001645,6.6064710562614e-13,0
-0.0016425,4.67370278647193e-13,0
-0.00164,4.34160047981373e-13,0
-0.0016375,4.00626292038598e-13,0
-0.001635,2.94057812589e-13,0
-0.0016325,2.26590948983107e-13,0
-0.00163,3.48929055715971e-13,0
-0.0016275,6.33641229425767e-13,0
-0.001625,8.46771758666181e-13,0
-0.0016225,7.66471588604941e-13,0
-0.00162,4.2973693298796e-13,0
-0.0016175,1.3224161483273e-13,0
-0.001615,1.48530900490011e-13,0
-0.0016125,4.4237916795089e-13,0
-0.00161,6.79786345106175e-13,0
-0.0016075,5.69579779179501e-13,0
-0.001605,2.1023946794457e-13,0
-0.0016025,7.30125082397785e-14,0
-0.0016,5.81000461242354e-13,0
-0.0015975,1.65221241395328e-12,0
-0.001595,2.65720927104638e-12,0
-0.0015925,2.88790764241771e-12,0
-0.00159,2.15531781701309e-12,0
-0.0015875,9.83746160812389e-13,0
-0.001585,2.07984832715342e-13,0
-0.0015825,3.09380816342734e-13,0
-0.00158,1.05969885354662e-12,0
-0.0015775,1.76231653335109e-12,0
-0.001575,1.84942827117638e-12,0
-0.0015725,1.30215390361261e-12,0
-0.00157,5.6302460601212e-13,0
-0.0015675,9.2322247393018e-14,0
-0.001565,1.53047044936587e-14,0
-0.0015625,1.54607725311278e-13,0
-0.00156,3.27175707095296e-13,0
-0.0015575,5.39707225672672e-13,0
-0.001555,8.77835190911596e-13,0
-0.0015525,1.25962158470898e-12,0
-0.00155,1.39808723715039e-12,0
-0.0015475,1.08957050142618e-12,0
-0.001545,5.48081291380849e-13,0
-0.0015425,3.76645267314265e-13,0
-0.00154,1.08666218212034e-12,0
-0.0015375,2.55714949545411e-12,0
-0.001535,3.97316744928613e-12,0
-0.0015325,4.39616256656034e-12,0
-0.00153,3.52625737044339e-12,0
-0.0015275,1.98594262862546e-12,0
-0.001525,8.42983949228232e-13,0
-0.0015225,7.66664459254472e-13,0
-0.00152,1.54786174140789e-12,0
-0.0015175,2.38267983064366e-12,0
-0.001515,2.62259432968808e-12,0
-0.0015125,2.28631378249407e-12,0
-0.00151,1.89215768665828e-12,0
-0.0015075,1.84106590539404e-12,0
-0.001505,2.00189807440764e-12,0
-0.0015025,1.91332498691156e-12,0
-0.0015,1.36528205480381e-12,0
-0.0014975,7.18894931307163e-13,0
-0.001495,5.86330005565406e-13,0
-0.0014925,1.16809506887462e-12,0
-0.00149,1.94584267203832e-12,0
-0.0014875,2.11612016194317e-12,0
-0.001485,1.40009201349167e-12,0
-0.0014825,4.22952011745991e-13,0
-0.00148,2.08977345179433e-13,0
-0.0014775,1.19457184646842e-12,0
-0.001475,2.69761111422506e-12,0
-0.0014725,3.42877774054681e-12,0
-0.00147,2.66322888643187e-12,0
-0.0014675,1.01070814772606e-12,0
-0.001465,1.2779332383758e-14,0
-0.0014625,8.43022047228411e-13,0
-0.00146,3.23680806801161e-12,0
-0.0014575,5.62065546914525e-12,0
-0.001455,6.35742932039028e-12,0
-0.0014525,5.02850404710232e-12,0
-0.00145,2.65520383601055e-12,0
-0.0014475,7.34423688928851e-13,0
-0.001445,1.91511267722928e-14,0
-0.0014425,1.36952907742477e-13,0
-0.00144,2.85075868991396e-13,0
-0.0014375,2.0856392496907e-13,0
-0.001435,4.48231292242321e-13,0
-0.0014325,1.62824687164323e-12,0
-0.00143,3.55141596862505e-12,0
-0.0014275,5.09125002460395e-12,0
-0.001425,5.08691363944466e-12,0
-0.0014225,3.42603969407934e-12,0
-0.00142,1.25507652880952e-12,0
-0.0014175,5.36861262052968e-14,0
-0.001415,3.9382655009038e-13,0
-0.0014125,1.52359369793733e-12,0
-0.00141,2.14700016288232e-12,0
-0.0014075,1.64435438061191e-12,0
-0.001405,5.78246442206638e-13,0
-0.0014025,4.18834849256906e-14,0
-0.0014,5.34681619983198e-13,0
-0.0013975,1.49318490896457e-12,0
-0.001395,1.93221259704638e-12,0
-0.0013925,1.52811005878541e-12,0
-0.00139,1.01885683662591e-12,0
-0.0013875,1.47061439916643e-12,0
-0.001385,3.11178970156098e-12,0
-0.0013825,4.91828496353941e-12,0
-0.00138,5.44019255469506e-12,0
-0.0013775,4.14163978293765e-12,0
-0.001375,1.9748633650429e-12,0
-0.0013725,5.95490331199228e-13,0
-0.00137,9.14754832176378e-13,0
-0.0013675,2.33382890102548e-12,0
-0.001365,3.37058940730649e-12,0
-0.0013625,3.06622961816254e-12,0
-0.00136,1.82394219837025e-12,0
-0.0013575,9.01546374668182e-13,0
-0.001355,1.1025917266673e-12,0
-0.0013525,1.99073811391193e-12,0
-0.00135,2.41654258275827e-12,0
-0.0013475,1.81438324400103e-12,0
-0.001345,9.21235226674323e-13,0
-0.0013425,1.11398293161017e-12,0
-0.00134,2.95281856822833e-12,0
-0.0013375,5.38384778738797e-12,0
-0.001335,6.49575871498901e-12,0
-0.0013325,5.22951276769315e-12,0
-0.00133,2.44758536368198e-12,0
-0.0013275,2.8735246185046e-13,0
-0.001325,3.15626011795906e-13,0
-0.0013225,2.16376210012218e-12,0
-0.00132,3.91615618390467e-12,0
-0.0013175,3.89561886318304e-12,0
-0.001315,2.17334485552139e-12,0
-0.0013125,3.95687025517726e-13,0
-0.00131,1.30572808882893e-13,0
-0.0013075,1.3564628142057e-12,0
-0.001305,2.57205737109068e-12,0
-0.0013025,2.41812079126614e-12,0
-0.0013,1.19936795555434e-12,0
