x_m,intensity_norm,target
-0.0010175,8.94852322395262e-12,0
-0.001015,8.72972291746454e-12,0
-0.0010125,4.92684097692697e-12,0
-0.00101,2.01721704110805e-12,0
-0.0010075,4.41550041594186e-12,0
-0.001005,1.18864154934784e-11,0
-0.0010025,1.91506861101793e-11,0
-0.001,2.03427418546817e-11,0
-0.0009975,1.43241852801689e-11,0
-0.000995,5.86510371475467e-12,0
-0.0009925,1.4544387821753e-12,0
-0.00099,3.54160414552306e-12,0
-0.0009875,8.5605196269107e-12,0
-0.000985,1.05856327892092e-11,0
-0.0009825,7.15544382707125e-12,0
-0.00098,1.70932267337772e-12,0
-0.0009775,2.65647414355112e-13,0
-0.000975,5.46443106632499e-12,0
-0.0009725,1.36839622669722e-11,0
-0.00097,1.8096760418575e-11,0
-0.0009675,1.48934389821458e-11,0
-0.000965,6.82653420338336e-12,0
-0.0009625,6.90695554052364e-13,0
-0.00096,1.07878092066952e-12,0
-0.0009575,6.30259450572934e-12,0
-0.000955,1.03230374303856e-11,0
-0.0009525,8.79764458256174e-12,0
-0.00095,3.39104007892945e-12,0
-0.0009475,1.37282458998902e-13,0
-0.000945,3.38163642488349e-12,0
-0.0009425,1.11824906495894e-11,0
-0.00094,1.6782878726884e-11,0
-0.0009375,1.49717291587722e-11,0
-0.000935,7.33595596086581e-12,0
-0.0009325,1.23523019933177e-12,0
-0.00093,3.17092944618947e-12,0
-0.0009275,1.26106204228578e-11,0
-0.000925,2.21127103121641e-11,0
-0.0009225,2.38405148454124e-11,0
-0.00092,1.65834917798613e-11,0
-0.0009175,6.83259410581232e-12,0
-0.000915,2.89376397027111e-12,0
-0.0009125,7.44046390858697e-12,0
-0.00091,1.53246786305442e-11,0
-0.0009075,1.85645523580647e-11,0
-0.000905,1.3787062447402e-11,0
-0.0009025,5.21284439115643e-12,0
-0.0009,5.23483525871092e-13,0
-0.0008975,3.61196562320252e-12,0
-0.000895,1.10413950157241e-11,0
-0.0008925,1.54438622645776e-11,0
-0.00089,1.25382609709893e-11,0
-0.0008875,5.11456442784983e-12,0
-0.000885,2.93240347705069e-13,0
-0.0008825,2.74288755497326e-12,0
-0.00088,1.02888164145285e-11,0
-0.0008775,1.59945244056169e-11,0
-0.000875,1.46591534130845e-11,0
-0.0008725,7.57748725667384e-12,0
-0.00087,1.16091594378525e-12,0
-0.0008675,8.57842223327544e-13,0
-0.000865,6.17423326974919e-12,0
-0.0008625,1.14170017082225e-11,0
-0.00086,1.1295700775232e-11,0
-0.0008575,5.97576683405558e-12,0
-0.000855,8.25666427608805e-13,0
-0.0008525,1.20783723580624e-12,0
-0.00085,7.32261760452649e-12,0
-0.0008475,1.39597311696208e-11,0
-0.000845,1.5308462248543e-11,0
-0.0008425,1.02513922642097e-11,0
-0.00084,3.23901737878335e-12,0
-0.0008375,8.69017397925714e-14,0
-0.000835,2.74648596995873e-12,0
-0.0008325,7.87459697115665e-12,0
-0.00083,1.02994711110245e-11,0
-0.0008275,7.90918996003242e-12,0
-0.000825,3.36384198339491e-12,0
-0.0008225,1.24006843708219e-12,0
-0.00082,3.55158375264969e-12,0
-0.0008175,7.9440218957964e-12,0
-0.000815,1.01203870355183e-11,0
-0.0008125,7.99583385275534e-12,0
-0.00081,3.58457728941845e-12,0
-0.0008075,9.59528318346026e-13,0
-0.000805,2.39736710262192e-12,0
-0.0008025,6.40533636634026e-12,0
-0.0008,9.35268148306506e-12,0
-0.0007975,8.95501479128304e-12,0
-0.000795,6.23789379900602e-12,0
-0.0007925,4.25224181020799e-12,0
-0.00079,4.98117343575796e-12,0
-0.0007875,7.48859561694823e-12,0
-0.000785,8.99253436890414e-12,0
-0.0007825,7.67454520705578e-12,0
-0.00078,4.46028579779358e-12,0
-0.0007775,2.12749396975182e-12,0
