rank_envelope,name,z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,inside_fill_fraction,outside_fraction,outer_band_rmse,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score,size50_x_um,size50_y_um
31,Z40+3.000_Z20-5.250_rmswaves,3.0,-5.25,23.696795121837347,0.4775356786280613,0.9960951799877974,0.5196822594880848,0.4908418312542349,False,0.7125991968547017,0.6180266742096543,0.3385223108323029,7.381828954100637,1352.550810345852,88.1995099305822
32,Z40+0.000_Z20-0.375_rmswaves,0.0,-0.375,23.824009317081135,0.5180693372534607,0.516046369737645,0.0,0.6871586844165857,False,1.8282101951594856,1.0209628017960983,0.7079360548644512,28.079011157893028,333.2147205229587,84.74110711569153
33,Z40-3.000_Z20+2.250_rmswaves,-3.0,2.25,23.843842476315253,0.4704783980426244,0.8955460646735814,0.4998977853492334,0.3661687102722257,False,1.2097895678933248,1.3220393924526557,0.303881468808742,15.244334272841826,272.2090794941188,1568.8755611023803
34,Z40-6.000_Z20+5.250_rmswaves,-6.0,5.25,23.844333140187455,0.45451862345788324,0.9435021354484442,0.5307682971234373,0.3439766046836546,False,1.0164190151100245,1.0352021269983736,0.3883844504968153,7.500033631659113,nan,nan
35,Z40+3.000_Z20-4.125_rmswaves,3.0,-4.125,24.0345457473423,0.4705434081716396,0.9834045149481391,0.5237841990190865,0.48520618808957383,False,0.6594382107440502,0.6277805938215438,0.3427069883195153,7.566910691496054,884.720911313168,122.95063206690352
36,Z40-3.000_Z20+0.000_rmswaves,-3.0,0.0,24.1976809772722,0.4700311278892642,0.8684563758389262,0.4928383096985677,0.3772422001509939,False,1.5085610045504176,1.4459996010960927,0.5092530057922959,23.496549409503018,222.95370340277532,1516.5654139626324
37,Z40+3.000_Z20-5.625_rmswaves,3.0,-5.625,24.20933799332977,0.47088770554157644,0.9858450274557657,0.524008719731338,0.5105381374109433,False,0.6830710404499684,0.6164757059381577,0.313388126495249,7.503729883306349,1308.9214534410783,69.52292246361418
38,Z40-3.000_Z20-0.750_rmswaves,-3.0,-0.75,24.30149489720374,0.47620645680918183,0.8657718120805369,0.4870219073096667,0.4129236152483,False,1.1300872832230233,1.4410424444641627,0.43059971889579146,16.634036206957635,184.99921644046378,607.1666443964671
39,Z40-6.000_Z20-0.750_rmswaves,-6.0,-0.75,24.399661368837037,0.48011075842506923,0.8674801708358756,0.4830945975423544,0.4448699994759345,False,0.8927114489159387,1.106048998266504,0.4524621198105679,7.230137973381417,187.55888872094374,167.100049602546
40,Z40-6.000_Z20+4.875_rmswaves,-6.0,4.875,24.48906147171227,0.4589994529207951,0.925320317266626,0.521245028095208,0.4217986691249842,False,1.0151854901757915,1.0157568066161453,0.3474192237782763,6.994250992822487,174.02459291618067,135.65092155204124
41,Z40+3.000_Z20-4.500_rmswaves,3.0,-4.5,24.54113858995867,0.45223976985850994,0.9438682123245882,0.5332770168346105,0.4175427336055367,False,0.7152420908751717,0.6171459615924465,0.32656763634685576,7.335817968227045,29.589014346871885,112.04135279525869
42,Z40-6.000_Z20+3.375_rmswaves,-6.0,3.375,24.60192405066075,0.4484457692073727,0.9034777303233679,0.526840490797546,0.3625240529901409,False,0.9580072555828084,1.0119487591241432,0.4315138448249608,6.521000048908166,nan,nan
43,Z40+3.000_Z20-3.375_rmswaves,3.0,-3.375,24.6034023438788,0.4483633146564435,0.9315436241610738,0.5343418323776992,0.3933009129098487,False,0.6250782180450556,0.609412902146254,0.35689793206318127,8.393402171509326,nan,nan
44,Z40+3.000_Z20-2.625_rmswaves,3.0,-2.625,24.647613944181842,0.45707325767928225,0.9426479560707749,0.5278405965405537,0.4511444856349997,False,0.8375477787106325,0.764403888533209,0.34371510170919234,4.152341461156134,20.885384924664155,136.57093595703253
45,Z40-6.000_Z20+0.375_rmswaves,-6.0,0.375,24.675017729303498,0.4666666666666667,0.8684563758389262,0.49763534975647633,0.417233666640095,False,0.9238371537085693,1.0715737408074166,0.40613213770558526,6.531037148452388,104.9442080759951,159.81276451863022
46,Z40-6.000_Z20+1.125_rmswaves,-6.0,1.125,24.68517398291402,0.45703943608306347,0.8821232458816352,0.5109261890264529,0.3901347714816458,False,1.2987228245096785,1.0497547293560565,0.47657158948089895,14.396009343368345,44.234712350403086,217.8574178091564
47,Z40+3.000_Z20-1.875_rmswaves,3.0,-1.875,24.694294022270746,0.4564199798542395,0.9438682123245882,0.5288420539684473,0.4551144597694195,False,0.9509224177807003,0.7371581028648304,0.40828431283920513,6.772254340754248,602.1066967375616,29.401255536653316
48,Z40+3.000_Z20-4.875_rmswaves,3.0,-4.875,24.718175974192885,0.45561365372187296,0.9502135448444173,0.5312706916270391,0.46143635789483195,False,0.7021641847295985,0.6017728927792405,0.3612866240163046,7.939106181174434,24.16396585886875,94.00427793000836
49,Z40+3.000_Z20-2.250_rmswaves,3.0,-2.25,24.718673416646812,0.45042709867452135,0.9369127516778524,0.5334791590715762,0.42267249493059633,False,0.6890870523525675,0.6843304084369556,0.43239642490713565,6.806678490201466,nan,nan
50,Z40+3.000_Z20-6.000_rmswaves,3.0,-6.0,24.822346352082224,0.456986429029064,0.9613178767541184,0.5325183954426774,0.49284007130422003,False,0.7088875626934288,0.6382465668130612,0.31487724562206193,6.819762706687487,nan,nan
51,Z40-3.000_Z20+1.875_rmswaves,-3.0,1.875,24.82446667850253,0.45622648727921955,0.8769981696156193,0.5102555366269165,0.3977294127410167,False,1.252597547099046,1.3320997526119605,0.37708371741082075,16.35743495220296,106.21384415142471,1499.9880584790362
52,Z40-9.000_Z20+5.250_rmswaves,-9.0,5.25,25.090727635083105,0.44544271640126404,0.8777303233679072,0.5256841411144082,0.3752847387940131,False,1.222625249452556,0.9623680897159657,0.4665809219702067,12.138882072063948,219.5321651995966,209.8683412013803
53,Z40+6.000_Z20-6.000_rmswaves,6.0,-6.0,25.13802932058013,0.4459757771016049,0.9160463697376449,0.5329434455297705,0.4291452360862419,False,1.0581775438199392,0.8935544146092352,0.37553865737811026,7.545201014082604,212.90099401791355,212.9631747770577
54,Z40+0.000_Z20+0.750_rmswaves,0.0,0.75,25.140420364691064,0.46036450778835847,0.8946918852959121,0.5110044017607043,0.4734751924308147,False,0.6308278728115121,1.158060422248769,0.3380154203582386,7.619739200533204,nan,nan
55,Z40+3.000_Z20+4.500_rmswaves,3.0,4.5,25.165358875844305,0.5037395512538495,0.6985967053081147,0.3586871289346925,0.5409260834229984,False,0.7110175655133287,0.7707364438368229,0.6779994228515123,9.26521227702186,27.573095019194454,74.42884855374669
56,Z40+3.000_Z20-3.000_rmswaves,3.0,-3.0,25.179253897859798,0.4390401693818738,0.9148261134838316,0.5402023919043238,0.4005665582580586,False,0.8234529760263294,0.6941026883159455,0.38958109321916345,5.946223944450741,28.959949538697323,53.462476495298475
57,Z40-6.000_Z20+2.625_rmswaves,-6.0,2.625,25.250377973025593,0.4385318848585282,0.8723611958511287,0.5319803600654665,0.3562122650171495,False,1.220432233616138,1.0392667652276566,0.45673535796696907,12.422905329306747,33.51231809499116,729.5477301305291
58,Z40-3.000_Z20-1.875_rmswaves,-3.0,-1.875,25.259300275323568,0.4741339029437287,0.8691885295912142,0.48832698800373536,0.524810054251233,False,1.136938593353134,1.4384461862569482,0.4957004596151317,17.003349576974163,196.5420592819674,453.12567262083394
59,Z40+0.000_Z20+1.500_rmswaves,0.0,1.5,25.278907654360747,0.4752285032310648,1.0,0.5229085404901904,0.6747916174811985,False,0.9189049451581736,1.2830783810800637,0.30658893705523466,10.348531208357466,290.7543168755006,331.051235934249
60,Z40-3.000_Z20+0.750_rmswaves,-3.0,0.75,25.353674435296625,0.4507641710195396,0.8568639414276998,0.5101158085670434,0.41485564458519847,False,1.188065981864266,1.3178440440794033,0.4229991362393022,15.14703360275503,nan,nan
61,Z40-6.000_Z20+5.625_rmswaves,-6.0,5.625,25.380160403077547,0.43374272786037493,0.9006711409395973,0.5453649522636279,0.3798067149643843,False,1.0457276244459592,1.0297391570436467,0.4262493544828406,8.338460631224804,147.2754602041828,13.02315745580892
62,Z40+3.000_Z20-1.125_rmswaves,3.0,-1.125,25.4277414463769,0.4417940634108619,0.910189139719341,0.5359875583203733,0.4380135358962653,False,0.8457427564156913,0.8289573424000727,0.456542564236322,4.826880633061359,82.08058441231174,16.118275092988085
63,Z40-6.000_Z20-1.875_rmswaves,-6.0,-1.875,25.60463864368308,0.4735821619001454,0.8350213544844417,0.4783105893115804,0.528369270701698,False,1.003925833988751,1.2603110152611492,0.5577877309116864,12.37024762925611,198.01837465508328,125.2391581985355
64,Z40-9.000_Z20+6.000_rmswaves,-9.0,6.0,25.646661970900773,0.44077610101632275,0.8771201952410006,0.5279747832939322,0.423645857477664,False,0.9538786484039619,0.9630688604261983,0.4136500436856135,5.801356350952352,nan,nan
65,Z40-3.000_Z20+0.375_rmswaves,-3.0,0.375,25.729196954327637,0.44796732153277574,0.8435631482611349,0.5121038887712612,0.42859448835245406,False,1.1961475090552447,1.3646953849850347,0.37817954230538353,15.944125515703837,181.2866512001628,1585.1648410481064
66,Z40+0.000_Z20-5.250_rmswaves,0.0,-5.25,25.738390645153856,0.4871057597268398,0.6615009151921903,0.3536425420293311,0.511711716343271,False,1.929053835459673,2.222107356437228,0.4966370332544691,44.20779461139169,264.09761286997184,376.0753211596804
67,Z40-9.000_Z20-0.750_rmswaves,-9.0,-0.75,25.75507831177098,0.4672519031616487,0.8313605857230019,0.48507293477439345,0.511796583320376,False,0.8825690406599116,1.0696476362595524,0.521989127043482,7.442321489149472,191.95954970082863,135.11096969390857
68,Z40+3.000_Z20-3.750_rmswaves,3.0,-3.75,25.77642405399042,0.4382726899865237,0.9166564978645515,0.54150390625,0.4707178438602492,False,0.6243032811361505,0.6578408548767815,0.37578344245196527,7.505907540705006,nan,nan
69,Z40-6.000_Z20-3.750_rmswaves,-6.0,-3.75,25.80227827857973,0.47872561949052544,0.8440512507626602,0.47363214367247547,0.5880789125364211,False,0.94646631807777,1.1503983228974466,0.5423453295088484,9.624270544628555,203.93086839065018,131.6564926201438
70,Z40-9.000_Z20+0.375_rmswaves,-9.0,0.375,25.83087826240107,0.45684771742752417,0.8389261744966443,0.4980652697671023,0.4815399008650142,False,0.902134316503623,1.0368664444202778,0.49172417453206596,6.761541186790979,109.55493282794446,148.24836456125792
71,Z40-6.000_Z20+3.000_rmswaves,-6.0,3.0,25.905612248895174,0.4377370220702518,0.8630872483221477,0.5273006749983292,0.42556439606390434,False,1.0535362759193043,1.0285974737056978,0.42158601052245165,8.449182971645982,100.67926890675065,139.1787412362383
72,Z40-6.000_Z20+1.875_rmswaves,-6.0,1.875,25.916216410027655,0.4368113265620191,0.8697986577181208,0.5303729081565424,0.42951857323174325,False,0.9069567156304769,0.9943654443219004,0.4687164365219832,6.00248201712516,nan,nan
73,Z40-6.000_Z20+2.250_rmswaves,-6.0,2.25,26.006170935675435,0.43996499781236326,0.862843197071385,0.5246386554621849,0.4479423181319418,False,1.1287398309425065,1.0028278584340535,0.4761046996516249,10.301560920661796,240.64445817364913,33.84626134118155
74,Z40-6.000_Z20+1.500_rmswaves,-6.0,1.5,26.020102563041558,0.43771659000693086,0.8496644295302014,0.5248720573183214,0.42275063590359935,False,1.072553449433094,1.0697222864363825,0.43890285670853313,9.40901419514508,110.73001833414418,139.46457340592968
75,Z40-3.000_Z20-1.125_rmswaves,-3.0,-1.125,26.036610288593423,0.4429402916748414,0.8303843807199512,0.5104668728868427,0.43309037140539786,False,1.4588016880031687,1.5029522982094645,0.5329150822587265,23.538942940923263,34.81944078984534,342.7641465163774
76,Z40+6.000_Z20-5.250_rmswaves,6.0,-5.25,26.044330000546164,0.4407795194577256,0.8926174496644296,0.532378699737902,0.4880162833285078,False,0.9500238086365671,0.991256581520448,0.42317974441323786,6.071616245486465,13.85760543649216,141.42583847599207
77,Z40-9.000_Z20+3.750_rmswaves,-9.0,3.75,26.129808126102024,0.4353298336601101,0.8403904820012202,0.5260477599614617,0.41308055917221126,False,1.252718000620891,0.9618708368529754,0.5139134746345455,13.185772602891662,48.11538093840272,107.75480212996294
78,Z40-9.000_Z20+4.500_rmswaves,-9.0,4.5,26.185739230176672,0.43570498108057815,0.861012812690665,0.5290348418101722,0.44737060718367444,False,0.8870186045782719,0.9469182045766141,0.4955262298390787,5.79922807388186,nan,nan
79,Z40-6.000_Z20+3.750_rmswaves,-6.0,3.75,26.201056787659937,0.43120836134710594,0.8638194020744356,0.5358945781157805,0.42963913449849284,False,1.0964907804899633,1.0344632180328037,0.49560168519133385,10.044858274248906,149.80309359066985,25.842145945866065
80,Z40+3.000_Z20-1.500_rmswaves,3.0,-1.5,26.30963127398445,0.43251733744294946,0.8943258084197682,0.5420805998125586,0.4830755781177965,False,0.8179326602483719,0.822818228754982,0.41042232132332934,3.8808002473630476,21.820243325525944,92.69204248526069
81,Z40+9.000_Z20-1.500_rmswaves,9.0,-1.5,26.36453834419857,0.43743962908107414,0.8328248932275778,0.5179744332226852,0.44833917855438976,False,0.903714612751954,1.0737848706040825,0.529448685439287,7.816066601753756,192.59560384943282,124.53278052376044
82,Z40-6.000_Z20+4.500_rmswaves,-6.0,4.5,26.404868511164914,0.42042953179844134,0.8662599145820622,0.5482084897855279,0.4069499539299149,False,1.100233427601922,1.0090458649869656,0.46085658531833024,9.599400411077248,24.438502089317836,226.24980472330316
83,Z40-9.000_Z20+2.250_rmswaves,-9.0,2.25,26.415489687240694,0.44118590771995125,0.8428309945088469,0.5168240643581672,0.48242688085475655,False,1.211925972418351,0.9219186974206626,0.5339107542991791,12.35594174647199,237.8714821665788,36.46489109718958
84,Z40+6.000_Z20-5.625_rmswaves,6.0,-5.625,26.530466351763135,0.4255180964751727,0.8833435021354484,0.547024591702647,0.4646886172862964,False,1.0936265356785728,0.925952037274684,0.4902955846356267,9.358642169691027,24.833015177694286,123.969613445373
85,Z40+9.000_Z20-0.375_rmswaves,9.0,-0.375,26.544083380481936,0.4438894438894439,0.8167175106772422,0.5048457497965525,0.4847659786471987,False,0.7673758398784788,0.9621421948194624,0.5125516057842308,5.49058810590191,3.6228383248915583,129.36627759958114
86,Z40+0.000_Z20-4.875_rmswaves,0.0,-4.875,26.560606319374074,0.4789605104966244,0.6319707138499084,0.33848511942776854,0.5643826814479714,False,2.3366030256862165,2.7841482155687607,0.6214048876443917,61.68635928599442,246.09966365927926,346.0338244817397
87,Z40+6.000_Z20-1.875_rmswaves,6.0,-1.875,26.593393010912607,0.43555306845737735,0.8557657107992679,0.5301172529313233,0.4863390534835623,False,1.2019446936501577,0.8851992292234117,0.51888774589618,11.987168963167587,46.55752840366439,240.86480035021256
88,Z40+6.000_Z20-2.625_rmswaves,6.0,-2.625,26.59729321298858,0.4287781059738381,0.8718730933496034,0.5401892013643091,0.47553534145808457,False,0.985067203979135,0.9933311736319446,0.48911035778587225,7.514971477000926,23.2781330287857,138.7797469237866
89,Z40+3.000_Z20+4.125_rmswaves,3.0,4.125,26.624125307397225,0.4786670032819995,0.6955460646735815,0.39413265306122447,0.5830161641522011,False,0.2080938627651433,0.7940374356973805,0.5954820048235936,15.948848287430067,nan,nan
90,Z40-9.000_Z20+1.500_rmswaves,-9.0,1.5,26.68867020096209,0.43974671855418507,0.8150091519219036,0.5112330772045371,0.4775446918540554,False,0.9895143189489506,1.037706763638675,0.5105166385291053,8.273533546328338,108.88337498034247,140.52293932244365
91,Z40+9.000_Z20-3.750_rmswaves,9.0,-3.75,26.716712112942268,0.44714483303694924,0.8323367907260525,0.5060467810847997,0.536874967125799,False,0.9430907472023776,1.033495082949408,0.5196404137590982,7.647158574878917,15.24707445725917,147.39866628785722
92,Z40-6.000_Z20-2.250_rmswaves,-6.0,-2.25,26.790604404206473,0.44526737786233606,0.8035387431360586,0.4975967040512703,0.5095877207189674,False,1.23369786895497,1.0872597334840464,0.5446224779171622,13.76138992346807,23.714866806045684,86.29164336913095
93,Z40+6.000_Z20-4.500_rmswaves,6.0,-4.5,26.814065965317397,0.41968537158700503,0.8521049420378279,0.5462932882853616,0.4354615112278022,False,1.0933599437044559,0.8358006386623966,0.46746885387042686,9.232722053969491,225.8392284840342,33.23478200706306
94,Z40-6.000_Z20+0.000_rmswaves,-6.0,0.0,26.827491391789046,0.4246223079395693,0.8098840756558877,0.5258269629206258,0.4192515599362858,False,1.3063704938432388,1.1290237842963005,0.5811874881729107,15.955824826341246,34.025091167012164,113.63404526785013
95,Z40-6.000_Z20-1.125_rmswaves,-6.0,-1.125,26.866760018773917,0.4261597853824511,0.7986577181208053,0.5199149123450452,0.42060476706386374,False,1.3124457806620835,1.191553899400818,0.62733846612182,17.09462021773202,29.442777276074665,245.54229402810904
96,Z40-3.000_Z20-4.500_rmswaves,-3.0,-4.5,26.898862754258793,0.4509389848404857,0.7295912141549725,0.4601354401805869,0.4848641459940908,False,1.1602200234727789,1.1234592202659062,0.8190301106856414,15.957828009460913,124.97130287679211,119.65376850342253
97,Z40+3.000_Z20-0.750_rmswaves,3.0,-0.75,26.931491274927403,0.44919120696806303,0.9289810860280658,0.5328014728444308,0.6736219936709302,False,0.8899421294753408,0.9050501880363484,0.44196264929598994,4.818938871120442,19.961058416548685,67.17323620682788
98,Z40-3.000_Z20-0.375_rmswaves,-3.0,-0.375,26.991023207910363,0.4339742369439685,0.838438071995119,0.5240041565639072,0.512496368927967,False,1.27583756649556,1.259535076930407,0.48848960900796207,16.187388308187575,65.86874673991028,1450.3105064533033
99,Z40+12.000_Z20-2.625_rmswaves,12.0,-2.625,27.030660299847614,0.43985589432250316,0.8084197681513118,0.5062970415083091,0.516431008913727,False,0.8556364877913106,1.0054996873383117,0.5478146099738641,6.846630035024833,16.594654686167885,141.84223968990474
100,Z40-12.000_Z20+5.625_rmswaves,-12.0,5.625,27.040678506081814,0.4282059481931564,0.8208663819402074,0.5251641137855579,0.47305266754126096,False,0.9007657395095494,0.939561156523379,0.49563788141682985,5.941833714381878,6.457340336875694,143.3291334359847
101,Z40+9.000_Z20-2.625_rmswaves,9.0,-2.625,27.049570813596315,0.42948349613739384,0.82477120195241,0.5249174105573908,0.48417967313626825,False,0.9620652216157446,1.060423714685,0.5294847674921356,8.360375526329273,20.19517268941528,142.4560758234287
102,Z40+3.000_Z20+0.375_rmswaves,3.0,0.375,27.132926660656807,0.4195650811556057,0.8208663819402074,0.5357167506384154,0.44237088969832195,False,1.0375980552974564,0.9795800130720875,0.5016327602295503,8.545473563566993,30.266530200948765,113.10724283224944
103,Z40-12.000_Z20+4.125_rmswaves,-12.0,4.125,27.139774310646295,0.43183431189108973,0.8206223306894448,0.5206358257894361,0.5022556103008372,False,0.9489313528093166,0.9703741306521866,0.511169360404386,7.05331611902871,18.867845381871774,142.47880353040773
104,Z40+12.000_Z20-3.750_rmswaves,12.0,-3.75,27.166092227918934,0.4426539006135797,0.8050030506406345,0.5014735887553843,0.5431869620188865,False,0.8682491820823022,0.9881551801947827,0.557104105174666,6.955343101225572,12.41144646483566,147.35094909365765
105,Z40-9.000_Z20+3.000_rmswaves,-9.0,3.0,27.196644568332253,0.4212232682835588,0.8283099450884686,0.536085292509568,0.46560413191889777,False,0.8526778550577808,0.9495621769052928,0.47815644327537227,5.1355992632416445,nan,nan
106,Z40+3.000_Z20-0.375_rmswaves,3.0,-0.375,27.196789938221233,0.4220255773077156,0.8535692495424039,0.5427805738937186,0.49587453798272263,False,0.9843408176251938,0.9521744516720874,0.48712597605871594,7.215685797349114,122.36619635056103,117.56126483639022
107,Z40+6.000_Z20-3.750_rmswaves,6.0,-3.75,27.253537119589815,0.43512765302983697,0.8669920683343502,0.5314869765908341,0.5790650510555629,False,0.8946050259453159,0.9577587663850153,0.4788247322368997,5.6841042978123495,6.956653532433352,147.8658777028035
108,Z40+9.000_Z20-1.875_rmswaves,9.0,-1.875,27.280023764865966,0.4402929409371398,0.7923123856009762,0.5034793912976983,0.5277311660502522,False,1.291970957857659,1.0350385347380715,0.641715212446232,15.524904498766857,31.35637334453928,91.0238778562024
