z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.1375,-0.18749999999999997,7.358820229365387,0.8973287897108937,0.42631444599147317,1.0,0.09915356711003627,385.00000000000006,145.0,True,0.7156430066919136,0.9446206361861792,0.3234786095681067,2.3676724076967046
-0.1375,-0.175,8.001708287886201,0.8869933717266109,0.45689085785178774,1.0,0.10952950124959253,390.00000000000006,150.0,True,0.7186729338590183,0.9508486737498767,0.3331453079534827,2.526557727460061
-0.13125,-0.425,7.3447503589056495,0.871860835477153,0.2996371132585263,0.8684563758389262,0.0,360.0,130.0,True,0.8189804724139045,0.8946452314309717,0.23163551493710086,1.1962418896566092
-0.13125,-0.4125,6.4122798492850475,0.8921964963861325,0.2791320155509437,0.888712629652227,0.0,360.0,130.0,True,0.8047942782604836,0.8953863079821247,0.22238033909947935,0.9589862869109015
-0.13125,-0.39999999999999997,5.6670624266295055,0.9076319980399363,0.25907527299076144,0.9040878584502745,0.0,365.00000000000006,130.0,True,0.7920273641883071,0.8963016790604427,0.2147438451080132,0.8445973206207925
-0.13125,-0.38749999999999996,5.157688226676987,0.9169423006247703,0.2397921980444329,0.9133618059792556,0.0,365.00000000000006,130.0,True,0.7805660717006749,0.8973679354505181,0.2088380580824132,0.8428348709676481
-0.13125,-0.375,4.585032028730851,0.9282126669116746,0.22172408945423286,0.924588163514338,0.0,365.00000000000006,135.0,True,0.7703040255755569,0.8985687119969862,0.20475186311736818,0.9098822650728846
-0.13125,-0.3625,3.880591795685524,0.9434031606027196,0.20545950888285588,0.9397193410616229,0.0,365.00000000000006,135.0,True,0.7611452562426341,0.8998955902695635,0.20253656458440214,1.0010085433522522
-0.13125,-0.35,3.050662464648222,0.9625137816979051,0.19175384878316767,0.9587553386211104,0.0,370.00000000000006,135.0,True,0.7530056896966641,0.9013480682617546,0.2021948268118899,1.0897754423179433
-0.13125,-0.33749999999999997,2.616593323258893,0.9718240842827391,0.1815073808644219,0.9680292861500915,0.0,370.00000000000006,135.0,True,0.745814693330218,0.9029336469941104,0.20367517291036089,1.1649481364992154
-0.13125,-0.32499999999999996,2.182477286578337,0.9821144187186084,0.17565968856841038,0.9782794386821232,0.0,370.00000000000006,135.0,True,0.7395149315219023,0.9046673887924991,0.2068738390351937,1.2240621128853135
-0.13125,-0.3125,2.0206244054360463,0.9862996941896024,0.17498383522844663,0.9838926174496644,0.0014860681114551083,370.00000000000006,140.00000000000003,True,0.7340618720672419,0.906571182201842,0.21164297858495887,1.2693882758317028
-0.13125,-0.3,2.373448908446009,0.9780378906721371,0.17985109217581874,0.9890176937156803,0.015068659618422652,375.0,140.00000000000003,True,0.7294228445163343,0.9086729220657219,0.21780303929771477,1.305689643104607
-0.13125,-0.2875,2.7362362268939857,0.9706408879341211,0.1901155851095659,0.9924344112263576,0.025871361839741286,375.0,140.00000000000003,True,0.7255745103175693,0.9110050424279971,0.2251562159699803,1.3388702792158407
-0.13125,-0.27499999999999997,3.1033449694464017,0.9638426090038993,0.20520502961151343,0.9958511287370347,0.035000591226203144,375.0,140.00000000000003,True,0.7225010086355526,0.9136034487755713,0.23349832917287652,1.3750074051548447
-0.13125,-0.26249999999999996,3.4782888186146206,0.9577613516367476,0.22433577303083255,0.9970713849908481,0.04130001173295788,375.0,140.00000000000003,True,0.7201909951169791,0.9165057507687876,0.24262826365646906,1.419613919000362
-0.13125,-0.24999999999999997,3.7632637687206856,0.9541788427819988,0.24670670472427644,0.9985356924954241,0.0434833430742256,375.0,140.00000000000003,True,0.7186345045855181,0.9197497926049452,0.2523540185207428,1.4771065201264897
-0.13125,-0.2375,4.425367102190587,0.942065781881131,0.27160581374114795,0.9985356924954241,0.05562608193883439,380.00000000000006,145.0,True,0.7178202698947576,0.9233719756576592,0.26249656864475085,1.550506589015054
-0.13125,-0.22499999999999998,5.00478979272472,0.9319557027057883,0.29843835148085485,0.9995118974984747,0.06484758534079232,380.00000000000006,145.0,True,0.7177326141029681,0.927405591728976,0.272891461418649,1.6414315219081081
